PE Ratio,Price to Book,Median PE last 50 days,Sales Growth Last 4 Quarters,Profit Growth Last 4 Quarters,Debt To Equity,PEG Ratio,FCF,Ticker
,1.1870503,N/A - Requires daily EPS or specialized API,"[np.float64(15.271338090917874), np.float64(13.365066749456691), np.float64(3.9756733724143274), np.float64(-30.01509113418458)]","[np.float64(-94.65878973030935), np.float64(-30.34526493799324), np.float64(-341.854124062713), np.float64(16.24405705229794)]",79.201,,-414450000.0,BIRLANU.NS
42.20451,7.9179254,N/A - Requires daily EPS or specialized API,"[np.float64(-57.51633290631184), np.float64(66.24660657901656), np.float64(29.442869915577237), np.float64(21.8548966509441)]","[np.float64(-113.86675827921104), np.float64(5.39985975883117), np.float64(117.35344639120522), np.float64(3125.1208702659146)]",22.7,,102799000.0,JASH.NS
46.13024,4.04761,N/A - Requires daily EPS or specialized API,"[np.float64(-14.61627494832329), np.float64(7.790956364152743), np.float64(11.383261969051626), np.float64(7.280249192991245)]","[np.float64(-62.325033794095845), np.float64(101.2991002852754), np.float64(80.61831153388823), np.float64(197.94520547945206)]",196.692,,2195840000.0,SAMHI.NS
10.058172,0.81850255,N/A - Requires daily EPS or specialized API,"[np.float64(-4.3558663313127), np.float64(-6.872407793840157), np.float64(15.67533428814905), np.float64(0.5381446618413779)]","[np.float64(-525.5042306645656), np.float64(-125.24665389525418), np.float64(45.656782865906585), np.float64(4.367373309497902)]",8.952,,1687259000.0,JAGRAN.NS
36.298702,2.1595798,N/A - Requires daily EPS or specialized API,"[np.float64(-93.34326554121793), np.float64(19.258541475074708), np.float64(8.886335991350181), np.float64(545.3682228169293)]","[np.float64(-100.5981728538283), np.float64(-61.31411942077767), np.float64(89.78573329784403), np.float64(355.3939393939394)]",4.107,,-535744000.0,SANSTAR.NS
27.86472,3.4743943,N/A - Requires daily EPS or specialized API,"[np.float64(-6.638330757341576), np.float64(7.869289763254418), np.float64(12.320594962614196), np.float64(1.9306019496898221)]","[np.float64(-10.205229125667698), np.float64(16.814449917898195), np.float64(13.40782122905028), np.float64(1.7045454545454544)]",81.248,,1298300000.0,PENIND.NS
22.379154,2.6146731,N/A - Requires daily EPS or specialized API,"[np.float64(-25.226136273609747), np.float64(14.875586200989316), np.float64(22.177527487262), np.float64(-19.242653933308333)]","[np.float64(-74.14866630794066), np.float64(44.705228031145715), np.float64(163.17330210772835), np.float64(-63.050297458085446)]",0.661,,2435700000.0,SURYAROSNI.NS
,3.8632972,N/A - Requires daily EPS or specialized API,"[np.float64(13.660393826983997), np.float64(24.509009737674262), np.float64(-6.854841759209648), np.float64(-24.813173575690453)]","[np.float64(129.1869844597366), np.float64(-205.45463283352555), np.float64(-60.86551753321861), np.float64(-165.48050812494998)]",28.954,,334700000.0,KOKUYOCMLN.NS
22.408451,1.04561,N/A - Requires daily EPS or specialized API,"[np.float64(10.312529620087375), np.float64(8.425281449992992), np.float64(5.282053804160724), np.float64(36.45209781762543)]","[np.float64(24.66924486057399), np.float64(-21.26602564102564), np.float64(41.5929203539823), np.float64(-36.907659269864)]",4.487,,-3043500000.0,INFIBEAM.NS
69.938354,13.150371,N/A - Requires daily EPS or specialized API,"[np.float64(8.549056957732658), np.float64(2.52091043693256), np.float64(-7.633636187729643), np.float64(17.11173190079428)]","[np.float64(10.685848244960649), np.float64(-1.4759801230504916), np.float64(-16.167577569843857), np.float64(33.78890547835075)]",39.99,,1289200000.0,VIJAYA.NS
2.9043672,1.3062553,N/A - Requires daily EPS or specialized API,"[np.float64(-29.96378213581109), np.float64(12.836791340297369), np.float64(-4.059694704272637), np.float64(0.9547526020804963)]","[np.float64(-49.70412654226802), np.float64(-33.961139582091306), np.float64(43.20585332980336), np.float64(204.02725235368192)]",47.793,,15548306000.0,ASHOKA.NS
66.21459,7.956464,N/A - Requires daily EPS or specialized API,"[np.float64(-9.39991955109212), np.float64(-1.8806381847940317), np.float64(3.714124227098977), np.float64(18.26442709074363)]","[np.float64(-32.5409985304254), np.float64(107.67719326675716), np.float64(20.365238168770265), np.float64(-27.907589908246127)]",39.327,,504471000.0,AXISCADES.NS
112.40157,4.7891755,N/A - Requires daily EPS or specialized API,"[np.float64(-7.933142688097821), np.float64(0.6900660279005113), np.float64(4.17356226727348), np.float64(7.452070019449847)]","[np.float64(325.72614107883817), np.float64(-75.92407592407594), np.float64(-8.667883211678832), np.float64(-4.446381865736704)]",75.595,,-1217300000.0,NEOGEN.NS
,2.8373027,N/A - Requires daily EPS or specialized API,"[np.float64(-22.676400162994888), np.float64(35.04266462421666), np.float64(28.20709099255117), np.float64(-39.16047658811465)]","[np.float64(33.509288641648574), np.float64(27.15451404487499), np.float64(187.5253198372485), np.float64(-193.36955091658626)]",115.235,,-7729691000.0,EXICOM.NS
,0.623176,N/A - Requires daily EPS or specialized API,"[np.float64(-19.646512106895976), np.float64(5.2793494833135695), np.float64(27.256029732596343), np.float64(-16.310403556376652)]","[np.float64(-178.87688396586162), np.float64(-316.04550804236953), np.float64(35.225464190981434), np.float64(13.400511355090991)]",84.483,,2597600000.0,BAJAJHIND.NS
20.155497,1.190612,N/A - Requires daily EPS or specialized API,"[np.float64(-5.733784049008022), np.float64(-4.7156541893384), np.float64(7.506953853787805), np.float64(-6.003421738291302)]","[np.float64(124.71727210418095), np.float64(-39.62654528526354), np.float64(6.266146320013193), np.float64(-40.99695141726665)]",23.632,,-429250000.0,GANDHAR.NS
24.449816,0.63609093,N/A - Requires daily EPS or specialized API,"[np.float64(3.3247166193354207), np.float64(2.276451020306837), np.float64(-4.379046567798371), np.float64(8.276894606299718)]","[np.float64(-6.303418803418803), np.float64(94.67554076539102), np.float64(-51.639509153087914), np.float64(74.17659425367906)]",15.698,,877700000.0,KIRLOSIND.NS
1257.6924,7.512406,N/A - Requires daily EPS or specialized API,"[np.float64(10.213381760399523), np.float64(-6.833373648612031), np.float64(8.745186482046064), np.float64(-3.145252119968425)]","[np.float64(-200.39084310441092), np.float64(-85.05507343124165), np.float64(-494.5999341455383), np.float64(-135.6664709336465)]",92.55,,2431330000.0,SAPPHIRE.NS
17.352495,0.86431664,N/A - Requires daily EPS or specialized API,"[np.float64(3.094435913481455), np.float64(-27.56443925742949), np.float64(72.53407742234866), np.float64(-7.470756362292444)]","[np.float64(-74.53337058917452), np.float64(2.996316274174451), np.float64(117.76444782667083), np.float64(-28.42725140652834)]",46.47,,-323457000.0,RGL.NS
26.257433,2.3526409,N/A - Requires daily EPS or specialized API,"[np.float64(-27.999818028908813), np.float64(63.84088830513732), np.float64(-12.737621865254734), np.float64(0.4584385540466562)]","[np.float64(1.178024772291586), np.float64(33.45602368380355), np.float64(-11.529350137603203), np.float64(0.7205348494751513)]",70.943,,696924000.0,TFCILTD.NS
13.406473,3.7488112,N/A - Requires daily EPS or specialized API,"[np.float64(144.13973328818795), np.float64(-35.842353254925094), np.float64(43.26058646318577), np.float64(-15.411210373025652)]","[np.float64(27.017674487437553), np.float64(-17.954786482235786), np.float64(137.8208512116659), np.float64(-25.58771193553802)]",95.125,,-2123352000.0,ASHAPURMIN.NS
30.957932,4.9661126,N/A - Requires daily EPS or specialized API,"[np.float64(8.360782794032165), np.float64(7.152496626180836), np.float64(-1.974152844204742), np.float64(1.3510726072607262)]","[np.float64(122.0952380952381), np.float64(48.725212464589234), np.float64(-44.23380726698262), np.float64(63.354838709677416)]",5.93,,449800000.0,INFOBEAN.NS
,13.996816,N/A - Requires daily EPS or specialized API,[],[],49.987,,,ELLEN.NS
39.983074,6.7541876,N/A - Requires daily EPS or specialized API,"[np.float64(24.180497579045277), np.float64(-1.2162963028977047), np.float64(-13.48695166781802), np.float64(29.098862816333643)]","[np.float64(1517.471410419314), np.float64(-83.56707847572646), np.float64(-63.89576449006772), np.float64(41.86102471325319)]",77.639,,-319457000.0,SIGNPOST.NS
285.9864,15.000625,N/A - Requires daily EPS or specialized API,"[np.float64(10.882134914751667), np.float64(-16.439544103072347), np.float64(-2.216838279830406), np.float64(11.433585313174946)]","[np.float64(-144.11764705882354), np.float64(-182.42424242424244), np.float64(20.73170731707317), np.float64(-10.087719298245613)]",41.056,,30900000.0,NELCO.NS
123.487885,2.4698877,N/A - Requires daily EPS or specialized API,"[np.float64(7.865698838008186), np.float64(-19.53553324504203), np.float64(-12.507491751187642), np.float64(15.064353069565195)]","[np.float64(-120.87545550722933), np.float64(17.404730277571723), np.float64(-4.552003490774968), np.float64(19.76119344120054)]",4.581,,-374640000.0,E2E.NS
19.838219,1.8357929,N/A - Requires daily EPS or specialized API,"[np.float64(7.212946669807269), np.float64(-1.770159621959452), np.float64(1.4391588155380555), np.float64(-0.4814403640480561)]","[np.float64(70.39365210222589), np.float64(88.35403726708074), np.float64(-61.84834123222749), np.float64(-36.1331819901627)]",98.545,,770300000.0,JKTYRE.NS
40.323307,0.7205099,N/A - Requires daily EPS or specialized API,"[np.float64(-1.1572716866292543), np.float64(4.982853123076472), np.float64(-13.522761837169217), np.float64(50.643399900721676)]","[np.float64(-45.671849617080525), np.float64(830.6695464362851), np.float64(-86.00785735871864), np.float64(-142.65824416655923)]",40.966,,1584700000.0,DCAL.NS
9.063545,0.75793594,N/A - Requires daily EPS or specialized API,"[np.float64(0.6090683510038348), np.float64(3.9756068957429345), np.float64(-1.216404077849861), np.float64(30.797787711190246)]","[np.float64(-57.971014492753625), np.float64(45.994962216624685), np.float64(-23.091824874079812), np.float64(-422.625)]",,,-374100000.0,DHANBANK.NS
29.761742,3.0129411,N/A - Requires daily EPS or specialized API,"[np.float64(6.033140272005689), np.float64(-1.0118028090062596), np.float64(1.798780101193269), np.float64(-11.476490064552486)]","[np.float64(23.86189488866853), np.float64(-25.47531071548539), np.float64(62.51774211158423), np.float64(-36.776927962006795)]",44.532,,-4766900000.0,AFCONS.NS
,2.5041862,N/A - Requires daily EPS or specialized API,"[np.float64(-11.84823911936381), np.float64(14.304265084518079), np.float64(-14.94649045968694), np.float64(-5.322179353117225)]","[np.float64(326.45803698435276), np.float64(-66.53974297953356), np.float64(-959.3047034764826), np.float64(-3.9292730844793713)]",154.51,,-6787800000.0,TIRUMALCHM.NS
21.553043,2.6072998,N/A - Requires daily EPS or specialized API,"[np.float64(-4.3399309969130195), np.float64(3.4275518828058975), np.float64(-2.490614412599579), np.float64(25.97762140962049)]","[np.float64(60.31894934333959), np.float64(-38.095238095238095), np.float64(-6.4638783269961975), np.float64(256.0928433268859)]",4.794,,987100000.0,HEUBACHIND.NS
31.842106,5.880943,N/A - Requires daily EPS or specialized API,"[np.float64(-20.798718925619163), np.float64(31.54862845966571), np.float64(7.412885177987999), np.float64(12.274020632200386)]","[np.float64(-22.735374247812395), np.float64(49.1166122459311), np.float64(14.066695539194457), np.float64(19.441331149237005)]",15.744,,316988000.0,DYCL.NS
12.934737,0.63004273,N/A - Requires daily EPS or specialized API,"[np.float64(25.689367399542505), np.float64(22.013332168951766), np.float64(-1.603987053533068), np.float64(-35.72243906031372)]","[np.float64(83.68986277138546), np.float64(-59.80571492856339), np.float64(426.5995260663507), np.float64(-57.168231413346874)]",6.096,,1021579000.0,RAMCOIND.NS
48.54191,23.122581,N/A - Requires daily EPS or specialized API,"[np.float64(-2.4091375343073382), np.float64(6.880203857892085), np.float64(-0.342536542152665), np.float64(2.742635235581445)]","[np.float64(-13.683322791482183), np.float64(17.459138187221395), np.float64(-6.441149212233549), np.float64(-2.9021372328458943)]",1.088,,1721200000.0,ESABINDIA.NS
9.559689,1.0407553,N/A - Requires daily EPS or specialized API,"[np.float64(80.71661019582231), np.float64(-18.138373420819477), np.float64(99.62767325255858), np.float64(116.56065990979126)]","[np.float64(-14.315428080967028), np.float64(34.752989798829525), np.float64(2.1494620437611256), np.float64(14.238668316274886)]",71.655,,-1210971000.0,AFSL.NS
42.90449,9.704489,N/A - Requires daily EPS or specialized API,"[np.float64(55.536211939663275), np.float64(1.154430056304167), np.float64(7.05413329876036), np.float64(-475.2652169786985)]","[np.float64(60.05553390491036), np.float64(22.595479112544417), np.float64(2.0334170180612765), np.float64(195.29636160794615)]",98.02,,1159580000.0,KRISHANA.NS
5.54107,1.2173569,N/A - Requires daily EPS or specialized API,"[np.float64(34.50406641516931), np.float64(32.44899437306892), np.float64(-36.860362898861446), np.float64(13.73609576100994)]","[np.float64(113.37212324795554), np.float64(-841.7025063028326), np.float64(-108.81942095001587), np.float64(114.5992230713382)]",1492.161,,-1978707000.0,PNBGILTS.NS
20.40592,2.1174219,N/A - Requires daily EPS or specialized API,"[np.float64(-6.827084499160605), np.float64(20.33301704875884), np.float64(10.187012023406014), np.float64(-27.516409372593596)]","[np.float64(-27.605870391654143), np.float64(53.20330488961127), np.float64(15.485687470671047), np.float64(-30.529747351263243)]",1.972,,4153500000.0,GMDCLTD.NS
,22.042896,N/A - Requires daily EPS or specialized API,[],[],125.619,,-3835000000.0,ATHERENERG.NS
40.813644,6.217274,N/A - Requires daily EPS or specialized API,"[np.float64(-16.421984393794528), np.float64(24.30225425548229), np.float64(-5.718210077351261), np.float64(5.4505259948162825)]","[np.float64(-15.320221066319897), np.float64(31.312700106723586), np.float64(-10.214641625143733), np.float64(24.01663695781343)]",2.242,,-420500000.0,VINATIORGA.NS
46.083084,5.465157,N/A - Requires daily EPS or specialized API,"[np.float64(2.6609703997558745), np.float64(29.59125565503496), np.float64(-24.46350905701859), np.float64(1.7321647805316833)]","[np.float64(1173.5863671572424), np.float64(-88.92985765734865), np.float64(42.236858153433346), np.float64(29.40340909090909)]",68.455,,439200000.0,HESTERBIO.NS
178.27777,1.8197627,N/A - Requires daily EPS or specialized API,"[np.float64(-9.46953941713113), np.float64(-4.511875446818651), np.float64(-6.40612609040444), np.float64(16.22454563783519)]","[np.float64(-276.2376237623762), np.float64(-40.588235294117645), np.float64(-13.705583756345177), np.float64(73.568281938326)]",34.934,,341500000.0,AYMSYNTEX.NS
13.253257,1.477955,N/A - Requires daily EPS or specialized API,"[np.float64(-16.385982496151293), np.float64(2.2470638645226337), np.float64(14.154897891054762), np.float64(12.38224022301261)]","[np.float64(-8.302725865111087), np.float64(-20.72506690454951), np.float64(-5.571055043398566), np.float64(12.760735263945774)]",3.775,,352243000.0,AEROENTER.NS
21.472414,5.434631,N/A - Requires daily EPS or specialized API,[],[],,,6667300.0,KARNIKA.NS
6.0182266,0.67472637,N/A - Requires daily EPS or specialized API,"[np.float64(6.332414588073883), np.float64(6.30573936155486), np.float64(1.2020173718128329), np.float64(11.604490446855749)]","[np.float64(-11.185007514202436), np.float64(16.92069466455362), np.float64(-2.5921399626937673), np.float64(18.354141291108405)]",,,-5770496000.0,DCBBANK.NS
